Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(160368k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=5242880 -XX:MaxHeapSize=5242880 -XX:MaxMetaspaceSize=10485760 -XX:MetaspaceSize=5242880 -XX:+PrintCommandLineFlags -XX:+PrintFlagsFinal -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
2021-09-18T00:49:16.706-0800: 0.338: [GC (Allocation Failure) [PSYoungGen: 1024K->488K(1536K)] 1024K->688K(5632K), 0.0106678 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-09-18T00:49:16.726-0800: 0.358: [GC (Allocation Failure) [PSYoungGen: 1481K->498K(1536K)] 1681K->1530K(5632K), 0.0022604 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-09-18T00:49:16.735-0800: 0.367: [GC (Allocation Failure) [PSYoungGen: 1522K->489K(1536K)] 2554K->2373K(5632K), 0.0030258 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-09-18T00:49:16.743-0800: 0.376: [GC (Allocation Failure) [PSYoungGen: 1513K->501K(1536K)] 3397K->3233K(5632K), 0.0025815 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-09-18T00:49:16.756-0800: 0.388: [GC (Allocation Failure) [PSYoungGen: 1525K->501K(1536K)] 4257K->4290K(5632K), 0.0034019 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-09-18T00:49:17.081-0800: 0.713: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3682K->3682K(4096K)] 4919K->4919K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0271650 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.108-0800: 0.740: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3683K->3683K(4096K)] 4921K->4921K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0360294 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:17.144-0800: 0.776: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3685K->3685K(4096K)] 4923K->4923K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0212858 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.166-0800: 0.798: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3687K->3687K(4096K)] 4924K->4924K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0222303 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.188-0800: 0.820: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3689K->3689K(4096K)] 4926K->4926K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0207584 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.209-0800: 0.841: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3690K->3690K(4096K)] 4928K->4928K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0210406 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.230-0800: 0.862: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3692K->3692K(4096K)] 4930K->4930K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0237255 secs] [Times: user=0.03 sys=0.01, real=0.02 secs] 
2021-09-18T00:49:17.254-0800: 0.886: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3694K->3694K(4096K)] 4931K->4931K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0277906 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.282-0800: 0.914: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3696K->3696K(4096K)] 4933K->4933K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0208777 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.303-0800: 0.935: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3697K->3697K(4096K)] 4935K->4935K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0222679 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.326-0800: 0.958: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3699K->3699K(4096K)] 4937K->4937K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0220791 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.348-0800: 0.980: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3701K->3701K(4096K)] 4938K->4938K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0230507 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.371-0800: 1.003: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3703K->3703K(4096K)] 4940K->4940K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0196184 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.391-0800: 1.023: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3704K->3704K(4096K)] 4942K->4942K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0285877 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.420-0800: 1.052: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3706K->3706K(4096K)] 4944K->4944K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0211840 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.441-0800: 1.073: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3708K->3696K(4096K)] 4945K->4933K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0333211 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.475-0800: 1.107: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3698K->3698K(4096K)] 4935K->4935K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0207478 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.496-0800: 1.128: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3700K->3700K(4096K)] 4937K->4937K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0242945 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.520-0800: 1.152: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3702K->3702K(4096K)] 4939K->4939K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0653315 secs] [Times: user=0.03 sys=0.00, real=0.06 secs] 
2021-09-18T00:49:17.586-0800: 1.219: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3703K->3703K(4096K)] 4941K->4941K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0673924 secs] [Times: user=0.05 sys=0.00, real=0.07 secs] 
2021-09-18T00:49:17.654-0800: 1.286: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3705K->3705K(4096K)] 4943K->4943K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0369009 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:17.691-0800: 1.323: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3707K->3707K(4096K)] 4944K->4944K(5632K), [Metaspace: 2665K->2665K(1056768K)], 0.0360075 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.728-0800: 1.360: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3709K->3709K(4096K)] 4946K->4946K(5632K), [Metaspace: 2668K->2668K(1056768K)], 0.0246320 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.752-0800: 1.385: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3710K->3710K(4096K)] 4948K->4948K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0222216 secs] [Times: user=0.04 sys=0.01, real=0.02 secs] 
2021-09-18T00:49:17.775-0800: 1.407: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3712K->3712K(4096K)] 4950K->4950K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0208884 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.796-0800: 1.428: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3714K->3714K(4096K)] 4951K->4951K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0244423 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.821-0800: 1.453: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3716K->3716K(4096K)] 4953K->4953K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0244306 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.846-0800: 1.478: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3717K->3717K(4096K)] 4955K->4955K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0344795 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:17.880-0800: 1.513: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3719K->3719K(4096K)] 4957K->4957K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0219317 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.903-0800: 1.535: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3721K->3721K(4096K)] 4958K->4958K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0248427 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.928-0800: 1.560: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3723K->3723K(4096K)] 4960K->4960K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0248145 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:17.953-0800: 1.585: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3724K->3724K(4096K)] 4962K->4962K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0249893 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:17.978-0800: 1.610: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3726K->3726K(4096K)] 4964K->4964K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0340489 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.012-0800: 1.644: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3728K->3728K(4096K)] 4966K->4966K(5632K), [Metaspace: 2669K->2669K(1056768K)], 0.0419863 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.054-0800: 1.687: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3730K->3730K(4096K)] 4967K->4967K(5632K), [Metaspace: 2673K->2673K(1056768K)], 0.0359020 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.091-0800: 1.723: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3732K->3732K(4096K)] 4969K->4969K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0385913 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.130-0800: 1.762: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3734K->3733K(4096K)] 4971K->4971K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0279426 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:18.158-0800: 1.790: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3739K->3739K(4096K)] 4977K->4977K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0234564 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.182-0800: 1.814: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3741K->3741K(4096K)] 4979K->4979K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0315588 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.214-0800: 1.846: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3743K->3743K(4096K)] 4980K->4980K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0407216 secs] [Times: user=0.03 sys=0.01, real=0.04 secs] 
2021-09-18T00:49:18.255-0800: 1.887: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3745K->3745K(4096K)] 4982K->4982K(5632K), [Metaspace: 2674K->2674K(1056768K)], 0.0256274 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.281-0800: 1.913: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3746K->3746K(4096K)] 4984K->4984K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0337827 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.315-0800: 1.947: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3748K->3748K(4096K)] 4986K->4986K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0410271 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.357-0800: 1.989: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3750K->3750K(4096K)] 4987K->4987K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0483197 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-09-18T00:49:18.406-0800: 2.038: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3752K->3752K(4096K)] 4989K->4989K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0413660 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.447-0800: 2.079: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3753K->3753K(4096K)] 4991K->4991K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0359023 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.483-0800: 2.116: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3755K->3755K(4096K)] 4993K->4993K(5632K), [Metaspace: 2677K->2677K(1056768K)], 0.0371881 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.521-0800: 2.153: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3757K->3757K(4096K)] 4994K->4994K(5632K), [Metaspace: 2682K->2682K(1056768K)], 0.0422479 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.564-0800: 2.196: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3759K->3759K(4096K)] 4996K->4996K(5632K), [Metaspace: 2683K->2683K(1056768K)], 0.0480367 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-09-18T00:49:18.613-0800: 2.245: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3760K->3760K(4096K)] 4998K->4998K(5632K), [Metaspace: 2687K->2687K(1056768K)], 0.0359758 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.649-0800: 2.281: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3762K->3762K(4096K)] 5000K->5000K(5632K), [Metaspace: 2687K->2687K(1056768K)], 0.0352542 secs] [Times: user=0.03 sys=0.01, real=0.04 secs] 
2021-09-18T00:49:18.684-0800: 2.317: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3764K->3764K(4096K)] 5001K->5001K(5632K), [Metaspace: 2690K->2690K(1056768K)], 0.0329647 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.718-0800: 2.350: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3766K->3766K(4096K)] 5003K->5003K(5632K), [Metaspace: 2690K->2690K(1056768K)], 0.0481439 secs] [Times: user=0.03 sys=0.00, real=0.05 secs] 
2021-09-18T00:49:18.767-0800: 2.399: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3768K->3768K(4096K)] 5005K->5005K(5632K), [Metaspace: 2690K->2690K(1056768K)], 0.0333231 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-09-18T00:49:18.801-0800: 2.433: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3793K->3793K(4096K)] 5031K->5031K(5632K), [Metaspace: 2690K->2690K(1056768K)], 0.0263275 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:18.827-0800: 2.459: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3795K->3795K(4096K)] 5033K->5033K(5632K), [Metaspace: 2690K->2690K(1056768K)], 0.0257616 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.853-0800: 2.486: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3797K->3797K(4096K)] 5034K->5034K(5632K), [Metaspace: 2707K->2707K(1056768K)], 0.0282210 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.882-0800: 2.514: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3799K->3799K(4096K)] 5036K->5036K(5632K), [Metaspace: 2710K->2710K(1056768K)], 0.0292010 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.911-0800: 2.544: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3800K->3800K(4096K)] 5038K->5038K(5632K), [Metaspace: 2710K->2710K(1056768K)], 0.0267565 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:18.938-0800: 2.571: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3802K->3802K(4096K)] 5040K->5040K(5632K), [Metaspace: 2710K->2710K(1056768K)], 0.0256378 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:18.964-0800: 2.596: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3804K->3804K(4096K)] 5042K->5042K(5632K), [Metaspace: 2717K->2717K(1056768K)], 0.0234491 secs] [Times: user=0.04 sys=0.01, real=0.02 secs] 
2021-09-18T00:49:18.988-0800: 2.620: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3806K->3806K(4096K)] 5043K->5043K(5632K), [Metaspace: 2718K->2718K(1056768K)], 0.0257441 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:19.014-0800: 2.647: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3808K->3808K(4096K)] 5045K->5045K(5632K), [Metaspace: 2718K->2718K(1056768K)], 0.0246379 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:19.039-0800: 2.671: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3809K->3809K(4096K)] 5047K->5047K(5632K), [Metaspace: 2718K->2718K(1056768K)], 0.0206747 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:19.060-0800: 2.692: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3811K->3811K(4096K)] 5049K->5049K(5632K), [Metaspace: 2729K->2729K(1056768K)], 0.0231559 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:19.084-0800: 2.717: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3813K->3813K(4096K)] 5050K->5050K(5632K), [Metaspace: 2737K->2737K(1056768K)], 0.0240870 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
2021-09-18T00:49:19.109-0800: 2.741: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3815K->3815K(4096K)] 5052K->5052K(5632K), [Metaspace: 2739K->2739K(1056768K)], 0.0297218 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:19.139-0800: 2.771: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3817K->3817K(4096K)] 5054K->5054K(5632K), [Metaspace: 2739K->2739K(1056768K)], 0.0233436 secs] [Times: user=0.05 sys=0.00, real=0.03 secs] 
2021-09-18T00:49:19.162-0800: 2.794: [Full GC (Ergonomics) [PSYoungGen: 1237K->1237K(1536K)] [ParOldGen: 3818K->3818K(4096K)] 5056K->5056K(5632K), [Metaspace: 2740K->2740K(1056768K)], 0.0219969 secs] [Times: user=0.04 sys=0.00, real=0.02 secs] 
